DATAFLOW,FREQ: Frequency,INDICATOR: Indicator,IMPORTER: Importer,EXPORTER: Exporter,COMMODITY: Commodity,TIME_PERIOD: Time,OBS_VALUE,UNIT_MEASURE: Unit of measure,UNIT_MULT: Unit multiplier,OBS_STATUS: Observation Status,DATA_SOURCE: Data source,OBS_COMMENT: Comment
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NC: New Caledonia,EUR: Europe,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2009,57,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NC: New Caledonia,EUR: Europe,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2010,154,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NC: New Caledonia,EUR: Europe,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2011,158,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NC: New Caledonia,EUR: Europe,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2012,128,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NC: New Caledonia,EUR: Europe,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2013,122,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NC: New Caledonia,EUR: Europe,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2014,155,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NC: New Caledonia,EUR: Europe,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2015,132,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NC: New Caledonia,EUR: Europe,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2016,79,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NC: New Caledonia,EUR: Europe,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2017,124,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NC: New Caledonia,EUR: Europe,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2018,310,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AFR: Africa,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",1999,57,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AFR: Africa,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2000,59,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AFR: Africa,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2001,286,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AFR: Africa,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2002,243,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AFR: Africa,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2003,26,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AFR: Africa,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2004,195,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AFR: Africa,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2005,222,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AFR: Africa,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2006,98,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AFR: Africa,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2007,69,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AFR: Africa,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2008,136,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AFR: Africa,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2009,57,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AFR: Africa,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2010,36,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AFR: Africa,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2011,26,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AFR: Africa,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2012,151,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AFR: Africa,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2013,14,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AFR: Africa,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2014,2,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,AFR: Africa,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2016,1,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,MP: Northern Mariana Islands,PICT: Pacific Islands Countries and Territories,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2002,9,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,MP: Northern Mariana Islands,PICT: Pacific Islands Countries and Territories,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2003,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,MP: Northern Mariana Islands,PICT: Pacific Islands Countries and Territories,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2004,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,MP: Northern Mariana Islands,PICT: Pacific Islands Countries and Territories,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2005,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,MP: Northern Mariana Islands,PICT: Pacific Islands Countries and Territories,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2006,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,MP: Northern Mariana Islands,PICT: Pacific Islands Countries and Territories,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2007,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,MP: Northern Mariana Islands,PICT: Pacific Islands Countries and Territories,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2009,4,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,MP: Northern Mariana Islands,PICT: Pacific Islands Countries and Territories,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2010,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,MP: Northern Mariana Islands,PICT: Pacific Islands Countries and Territories,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2011,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,MP: Northern Mariana Islands,PICT: Pacific Islands Countries and Territories,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2012,9,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,MP: Northern Mariana Islands,PICT: Pacific Islands Countries and Territories,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2013,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,MP: Northern Mariana Islands,PICT: Pacific Islands Countries and Territories,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2014,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,1995,441,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,1996,430,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,1997,410,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,1998,396,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,1999,423,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,2000,430,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,2001,680,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,2002,776,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,2003,781,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,2004,877,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,2005,890,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,2006,860,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,2007,867,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,2008,795,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,2009,701,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,2010,517,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,2011,600,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,2012,772,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,2013,859,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,2014,912,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,2015,875,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,2016,755,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,2017,878,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,EUR: Europe,07: Edible vegetables and certain roots and tubers,2018,2040,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,ASI: Asia,"04: Dairy products, eggs, honey, edible animal product nes",1995,64,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,ASI: Asia,"04: Dairy products, eggs, honey, edible animal product nes",1996,36,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,ASI: Asia,"04: Dairy products, eggs, honey, edible animal product nes",1997,17,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,ASI: Asia,"04: Dairy products, eggs, honey, edible animal product nes",1998,36,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,ASI: Asia,"04: Dairy products, eggs, honey, edible animal product nes",1999,57,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,ASI: Asia,"04: Dairy products, eggs, honey, edible animal product nes",2002,60,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,ASI: Asia,"04: Dairy products, eggs, honey, edible animal product nes",2003,69,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,ASI: Asia,"04: Dairy products, eggs, honey, edible animal product nes",2004,261,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,ASI: Asia,"04: Dairy products, eggs, honey, edible animal product nes",2005,220,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,ASI: Asia,"04: Dairy products, eggs, honey, edible animal product nes",2006,201,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,ASI: Asia,"04: Dairy products, eggs, honey, edible animal product nes",2007,279,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,ASI: Asia,"04: Dairy products, eggs, honey, edible animal product nes",2008,287,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,ASI: Asia,"04: Dairy products, eggs, honey, edible animal product nes",2009,373,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,ASI: Asia,"04: Dairy products, eggs, honey, edible animal product nes",2010,389,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,ASI: Asia,"04: Dairy products, eggs, honey, edible animal product nes",2011,465,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,ASI: Asia,"04: Dairy products, eggs, honey, edible animal product nes",2012,619,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,ASI: Asia,"04: Dairy products, eggs, honey, edible animal product nes",2013,601,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,ASI: Asia,"04: Dairy products, eggs, honey, edible animal product nes",2014,579,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,ASI: Asia,"04: Dairy products, eggs, honey, edible animal product nes",2015,598,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,ASI: Asia,"04: Dairy products, eggs, honey, edible animal product nes",2016,455,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,ASI: Asia,"04: Dairy products, eggs, honey, edible animal product nes",2017,261,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,ASI: Asia,"04: Dairy products, eggs, honey, edible animal product nes",2018,435,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AME: Americas,"19: Cereal, flour, starch, milk preparations and products",2001,207,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AME: Americas,"19: Cereal, flour, starch, milk preparations and products",2002,315,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AME: Americas,"19: Cereal, flour, starch, milk preparations and products",2003,391,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AME: Americas,"19: Cereal, flour, starch, milk preparations and products",2004,561,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AME: Americas,"19: Cereal, flour, starch, milk preparations and products",2005,246,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AME: Americas,"19: Cereal, flour, starch, milk preparations and products",2006,708,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AME: Americas,"19: Cereal, flour, starch, milk preparations and products",2007,521,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AME: Americas,"19: Cereal, flour, starch, milk preparations and products",2008,953,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AME: Americas,"19: Cereal, flour, starch, milk preparations and products",2009,740,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AME: Americas,"19: Cereal, flour, starch, milk preparations and products",2010,649,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AME: Americas,"19: Cereal, flour, starch, milk preparations and products",2011,189,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AME: Americas,"19: Cereal, flour, starch, milk preparations and products",2012,157,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AME: Americas,"19: Cereal, flour, starch, milk preparations and products",2013,523,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AME: Americas,"19: Cereal, flour, starch, milk preparations and products",2014,290,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AME: Americas,"19: Cereal, flour, starch, milk preparations and products",2015,292,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AME: Americas,"19: Cereal, flour, starch, milk preparations and products",2016,162,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AME: Americas,"19: Cereal, flour, starch, milk preparations and products",2017,355,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,AME: Americas,"19: Cereal, flour, starch, milk preparations and products",2018,157,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,PICT: Pacific Islands Countries and Territories,10: Cereals,2003,351,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,PICT: Pacific Islands Countries and Territories,10: Cereals,2004,240,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,PICT: Pacific Islands Countries and Territories,10: Cereals,2005,378,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,PICT: Pacific Islands Countries and Territories,10: Cereals,2006,105,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,PICT: Pacific Islands Countries and Territories,10: Cereals,2007,1,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,PICT: Pacific Islands Countries and Territories,10: Cereals,2008,580,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,PICT: Pacific Islands Countries and Territories,10: Cereals,2009,148,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,PICT: Pacific Islands Countries and Territories,10: Cereals,2010,103,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,PICT: Pacific Islands Countries and Territories,10: Cereals,2011,303,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,PICT: Pacific Islands Countries and Territories,10: Cereals,2012,658,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,PICT: Pacific Islands Countries and Territories,10: Cereals,2013,748,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,PICT: Pacific Islands Countries and Territories,10: Cereals,2015,2,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,PICT: Pacific Islands Countries and Territories,10: Cereals,2016,5,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",1995,191,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",1996,294,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",1997,149,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",1998,209,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",1999,220,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2000,146,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2001,148,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2002,34,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2003,79,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2004,197,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2005,182,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2006,165,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2007,93,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2008,80,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2009,39,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2010,78,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2011,40,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2012,68,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2013,61,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2014,26,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2015,80,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2016,75,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2017,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2018,2,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,SB: Solomon Islands,EUR: Europe,"20: Vegetable, fruit, nut, etc food preparations",2003,16,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,SB: Solomon Islands,EUR: Europe,"20: Vegetable, fruit, nut, etc food preparations",2005,2,TON: tonnes,,,,
